Link,Title,Year,Rating
https://letterboxd.com/film/corpse-bride/,Corpse Bride,2005,3.75
https://letterboxd.com/film/when-harry-met-sally/,When Harry Met Sally...,1989,4.02
https://letterboxd.com/film/the-virgin-suicides/,The Virgin Suicides,1999,3.78
https://letterboxd.com/film/the-invisible-man-2020/,The Invisible Man,2020,3.45
https://letterboxd.com/film/the-green-mile/,The Green Mile,1999,4.19
https://letterboxd.com/film/ready-or-not-2019/,Ready or Not,2019,3.53
https://letterboxd.com/film/ford-v-ferrari/,Ford v Ferrari,2019,3.92
https://letterboxd.com/film/skyfall/,Skyfall,2012,3.87
https://letterboxd.com/film/smile-2022/,Smile,2022,2.86
https://letterboxd.com/film/children-of-men/,Children of Men,2006,4.30
https://letterboxd.com/film/midnight-in-paris/,Midnight in Paris,2011,3.71
https://letterboxd.com/film/what-we-do-in-the-shadows/,What We Do in the Shadows,2014,4.11
https://letterboxd.com/film/it-follows/,It Follows,2014,3.50
https://letterboxd.com/film/12-years-a-slave/,12 Years a Slave,2013,4.14
https://letterboxd.com/film/stand-by-me/,Stand by Me,1986,4.14
https://letterboxd.com/film/jurassic-world/,Jurassic World,2015,2.98
https://letterboxd.com/film/squid-game/,Squid Game,2021,3.76
https://letterboxd.com/film/grave-of-the-fireflies/,Grave of the Fireflies,1988,4.43
https://letterboxd.com/film/21-jump-street/,21 Jump Street,2012,3.55
https://letterboxd.com/film/legally-blonde/,Legally Blonde,2001,3.71
https://letterboxd.com/film/roma-2018/,Roma,2018,4.11
https://letterboxd.com/film/bird-box/,Bird Box,2018,2.82
https://letterboxd.com/film/fresh-2022/,Fresh,2022,3.39
https://letterboxd.com/film/another-round/,Another Round,2020,4.07
https://letterboxd.com/film/sorry-to-bother-you/,Sorry to Bother You,2018,3.73
https://letterboxd.com/film/frances-ha/,Frances Ha,2012,4.01
https://letterboxd.com/film/spencer-2021/,Spencer,2021,3.68
https://letterboxd.com/film/mulan/,Mulan,1998,4.06
https://letterboxd.com/film/kung-fu-panda/,Kung Fu Panda,2008,3.77
https://letterboxd.com/film/the-princess-bride/,The Princess Bride,1987,4.02
https://letterboxd.com/film/green-book/,Green Book,2018,3.65
https://letterboxd.com/film/blue-velvet/,Blue Velvet,1986,4.11
https://letterboxd.com/film/the-curious-case-of-benjamin-button/,The Curious Case of Benjamin Button,2008,3.58
https://letterboxd.com/film/suspiria-2018/,Suspiria,2018,3.74
https://letterboxd.com/film/the-cabin-in-the-woods/,The Cabin in the Woods,2011,3.42
https://letterboxd.com/film/la-haine/,La Haine,1995,4.50
https://letterboxd.com/film/sicario-2015/,Sicario,2015,3.95
https://letterboxd.com/film/ponyo/,Ponyo,2008,4.00
https://letterboxd.com/film/punch-drunk-love/,Punch-Drunk Love,2002,4.00
https://letterboxd.com/film/come-and-see/,Come and See,1985,4.65
https://letterboxd.com/film/the-notebook/,The Notebook,2004,3.53
https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/,The Hunger Games: Mockingjay – Part 1,2014,3.10
https://letterboxd.com/film/carol-2015/,Carol,2015,3.99
https://letterboxd.com/film/boogie-nights/,Boogie Nights,1997,4.22
https://letterboxd.com/film/solo-a-star-wars-story/,Solo: A Star Wars Story,2018,2.91
https://letterboxd.com/film/the-texas-chain-saw-massacre/,The Texas Chain Saw Massacre,1974,3.87
https://letterboxd.com/film/the-edge-of-seventeen/,The Edge of Seventeen,2016,3.53
https://letterboxd.com/film/batman-v-superman-dawn-of-justice/,Batman v Superman: Dawn of Justice,2016,2.39
https://letterboxd.com/film/suspiria/,Suspiria,1977,3.96
https://letterboxd.com/film/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb/,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4.30
https://letterboxd.com/film/carrie-1976/,Carrie,1976,3.84
https://letterboxd.com/film/terminator-2-judgment-day/,Terminator 2: Judgment Day,1991,4.27
https://letterboxd.com/film/crazy-stupid-love/,"Crazy, Stupid, Love.",2011,3.59
https://letterboxd.com/film/ghostbusters/,Ghostbusters,1984,3.76
https://letterboxd.com/film/eighth-grade/,Eighth Grade,2018,3.81
https://letterboxd.com/film/the-rocky-horror-picture-show/,The Rocky Horror Picture Show,1975,3.97
https://letterboxd.com/film/wandavision/,WandaVision,2021,3.75
https://letterboxd.com/film/oceans-eight/,Ocean's Eight,2018,3.23
https://letterboxd.com/film/wreck-it-ralph/,Wreck-It Ralph,2012,3.57
https://letterboxd.com/film/casino-royale-2006/,Casino Royale,2006,3.98
https://letterboxd.com/film/finding-dory/,Finding Dory,2016,3.24
https://letterboxd.com/film/indiana-jones-and-the-last-crusade/,Indiana Jones and the Last Crusade,1989,4.08
https://letterboxd.com/film/the-terminator/,The Terminator,1984,3.89
https://letterboxd.com/film/life-of-pi/,Life of Pi,2012,3.70
https://letterboxd.com/film/shazam/,Shazam!,2019,3.17
https://letterboxd.com/film/back-to-the-future-part-ii/,Back to the Future Part II,1989,3.85
https://letterboxd.com/film/crazy-rich-asians/,Crazy Rich Asians,2018,3.44
https://letterboxd.com/film/magnolia/,Magnolia,1999,4.22
https://letterboxd.com/film/bo-burnham-inside/,Bo Burnham: Inside,2021,4.19
https://letterboxd.com/film/evil-dead-rise/,Evil Dead Rise,2023,3.25
https://letterboxd.com/film/beau-is-afraid/,Beau Is Afraid,2023,3.48
https://letterboxd.com/film/groundhog-day/,Groundhog Day,1993,3.85
https://letterboxd.com/film/nocturnal-animals/,Nocturnal Animals,2016,3.73
https://letterboxd.com/film/brave-2012/,Brave,2012,3.29
https://letterboxd.com/film/the-good-the-bad-and-the-ugly/,"The Good, the Bad and the Ugly",1966,4.49
https://letterboxd.com/film/x-men-days-of-future-past/,X-Men: Days of Future Past,2014,3.61
https://letterboxd.com/film/rosemarys-baby/,Rosemary's Baby,1968,4.20
https://letterboxd.com/film/rocky/,Rocky,1976,4.06
https://letterboxd.com/film/the-usual-suspects/,The Usual Suspects,1995,4.04
https://letterboxd.com/film/the-greatest-showman/,The Greatest Showman,2017,3.29
https://letterboxd.com/film/raw-2016/,Raw,2016,3.71
https://letterboxd.com/film/drive-my-car/,Drive My Car,2021,4.19
https://letterboxd.com/film/the-hobbit-an-unexpected-journey/,The Hobbit: An Unexpected Journey,2012,3.41
https://letterboxd.com/film/cocaine-bear/,Cocaine Bear,2023,2.79
https://letterboxd.com/film/aquaman-2018/,Aquaman,2018,2.81
https://letterboxd.com/film/the-hunger-games-mockingjay-part-2/,The Hunger Games: Mockingjay – Part 2,2015,3.16
https://letterboxd.com/film/titane/,Titane,2021,3.66
https://letterboxd.com/film/a-nightmare-on-elm-street/,A Nightmare on Elm Street,1984,3.74
https://letterboxd.com/film/aliens/,Aliens,1986,4.16
https://letterboxd.com/film/dungeons-dragons-honor-among-thieves/,Dungeons & Dragons: Honor Among Thieves,2023,3.53
https://letterboxd.com/film/mission-impossible-fallout/,Mission: Impossible – Fallout,2018,3.95
https://letterboxd.com/film/pitch-perfect/,Pitch Perfect,2012,3.38
https://letterboxd.com/film/heathers/,Heathers,1988,3.75
https://letterboxd.com/film/rocketman-2019/,Rocketman,2019,3.66
https://letterboxd.com/film/being-john-malkovich/,Being John Malkovich,1999,4.07
https://letterboxd.com/film/13-going-on-30/,13 Going on 30,2004,3.50
https://letterboxd.com/film/venom-let-there-be-carnage/,Venom: Let There Be Carnage,2021,2.50
https://letterboxd.com/film/almost-famous/,Almost Famous,2000,4.01
https://letterboxd.com/film/pirates-of-the-caribbean-dead-mans-chest/,Pirates of the Caribbean: Dead Man's Chest,2006,3.53
https://letterboxd.com/film/the-mitchells-vs-the-machines/,The Mitchells vs. The Machines,2021,3.89
https://letterboxd.com/film/indiana-jones-and-the-temple-of-doom/,Indiana Jones and the Temple of Doom,1984,3.62
https://letterboxd.com/film/aladdin/,Aladdin,1992,3.88
https://letterboxd.com/film/house-of-gucci/,House of Gucci,2021,2.92
https://letterboxd.com/film/enemy/,Enemy,2013,3.66
https://letterboxd.com/film/nobody-2021/,Nobody,2021,3.52
https://letterboxd.com/film/now-you-see-me/,Now You See Me,2013,3.25
https://letterboxd.com/film/grease/,Grease,1978,3.43
https://letterboxd.com/film/monsters-university/,Monsters University,2013,3.32
https://letterboxd.com/film/eraserhead/,Eraserhead,1977,3.90
https://letterboxd.com/film/the-girl-with-the-dragon-tattoo-2011/,The Girl with the Dragon Tattoo,2011,3.85
https://letterboxd.com/film/hacksaw-ridge/,Hacksaw Ridge,2016,3.85
https://letterboxd.com/film/man-of-steel/,Man of Steel,2013,2.95
https://letterboxd.com/film/nightmare-alley-2021/,Nightmare Alley,2021,3.45
https://letterboxd.com/film/okja/,Okja,2017,3.71
https://letterboxd.com/film/the-blair-witch-project/,The Blair Witch Project,1999,3.31
https://letterboxd.com/film/spotlight/,Spotlight,2015,4.06
https://letterboxd.com/film/jumanji-welcome-to-the-jungle/,Jumanji: Welcome to the Jungle,2017,3.06
https://letterboxd.com/film/10-cloverfield-lane/,10 Cloverfield Lane,2016,3.57
https://letterboxd.com/film/raging-bull/,Raging Bull,1980,4.25
https://letterboxd.com/film/zack-snyders-justice-league/,Zack Snyder's Justice League,2021,3.42
https://letterboxd.com/film/west-side-story-2021/,West Side Story,2021,3.63
https://letterboxd.com/film/seven-samurai/,Seven Samurai,1954,4.60
https://letterboxd.com/film/the-darjeeling-limited/,The Darjeeling Limited,2007,3.78
https://letterboxd.com/film/alice-in-wonderland-2010/,Alice in Wonderland,2010,2.95
https://letterboxd.com/film/american-history-x/,American History X,1998,4.11
https://letterboxd.com/film/love-actually/,Love Actually,2003,3.41
https://letterboxd.com/film/the-evil-dead/,The Evil Dead,1981,3.67
https://letterboxd.com/film/shiva-baby-2020/,Shiva Baby,2020,3.87
https://letterboxd.com/film/prey-2022/,Prey,2022,3.56
https://letterboxd.com/film/dazed-and-confused/,Dazed and Confused,1993,3.92
https://letterboxd.com/film/men-in-black/,Men in Black,1997,3.62
https://letterboxd.com/film/elf/,Elf,2003,3.38
https://letterboxd.com/film/the-master-2012/,The Master,2012,4.02
https://letterboxd.com/film/paris-texas/,"Paris, Texas",1984,4.40
https://letterboxd.com/film/kick-ass/,Kick-Ass,2010,3.49
https://letterboxd.com/film/its-a-wonderful-life/,It's a Wonderful Life,1946,4.37
https://letterboxd.com/film/the-emperors-new-groove/,The Emperor's New Groove,2000,3.84
https://letterboxd.com/film/monty-python-and-the-holy-grail/,Monty Python and the Holy Grail,1975,4.13
https://letterboxd.com/film/borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan/,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,3.71
https://letterboxd.com/film/casino/,Casino,1995,4.18
https://letterboxd.com/film/despicable-me/,Despicable Me,2010,3.46
https://letterboxd.com/film/decision-to-leave/,Decision to Leave,2022,3.96
https://letterboxd.com/film/persona/,Persona,1966,4.42
https://letterboxd.com/film/notting-hill/,Notting Hill,1999,3.56
https://letterboxd.com/film/edge-of-tomorrow/,Edge of Tomorrow,2014,3.74
https://letterboxd.com/film/climax-2018/,Climax,2018,3.77
https://letterboxd.com/film/coda-2021/,CODA,2021,3.85
https://letterboxd.com/film/megamind/,Megamind,2010,3.63
https://letterboxd.com/film/the-babadook/,The Babadook,2014,3.41
https://letterboxd.com/film/old-2021/,Old,2021,2.43
https://letterboxd.com/film/the-farewell-2019/,The Farewell,2019,4.06
https://letterboxd.com/film/a-ghost-story-2017/,A Ghost Story,2017,3.77
https://letterboxd.com/film/atonement/,Atonement,2007,3.95
https://letterboxd.com/film/malignant-2021/,Malignant,2021,3.06
https://letterboxd.com/film/do-the-right-thing/,Do the Right Thing,1989,4.39
https://letterboxd.com/film/in-bruges/,In Bruges,2008,4.09
https://letterboxd.com/film/the-life-aquatic-with-steve-zissou/,The Life Aquatic with Steve Zissou,2004,3.80
https://letterboxd.com/film/wonder-woman-1984/,Wonder Woman 1984,2020,2.12
https://letterboxd.com/film/emma-2020/,Emma.,2020,3.66
https://letterboxd.com/film/dallas-buyers-club/,Dallas Buyers Club,2013,3.93
https://letterboxd.com/film/the-unbearable-weight-of-massive-talent/,The Unbearable Weight of Massive Talent,2022,3.42
https://letterboxd.com/film/saw/,Saw,2004,3.58
https://letterboxd.com/film/the-theory-of-everything-2014/,The Theory of Everything,2014,3.59
https://letterboxd.com/film/swiss-army-man/,Swiss Army Man,2016,3.66
https://letterboxd.com/film/the-father-2020/,The Father,2020,4.29
https://letterboxd.com/film/lilo-stitch/,Lilo & Stitch,2002,3.95
https://letterboxd.com/film/jackie-brown/,Jackie Brown,1997,3.86
https://letterboxd.com/film/the-matrix-resurrections/,The Matrix Resurrections,2021,2.77
https://letterboxd.com/film/before-midnight/,Before Midnight,2013,4.10
https://letterboxd.com/film/air-2023/,Air,2023,3.58
https://letterboxd.com/film/onward-2020/,Onward,2020,3.43
https://letterboxd.com/film/do-revenge/,Do Revenge,2022,3.11
https://letterboxd.com/film/singin-in-the-rain/,Singin' in the Rain,1952,4.31
https://letterboxd.com/film/x-men-first-class/,X-Men: First Class,2011,3.55
https://letterboxd.com/film/paddington/,Paddington,2014,3.80
https://letterboxd.com/film/creed/,Creed,2015,3.81
https://letterboxd.com/film/inside-llewyn-davis/,Inside Llewyn Davis,2013,4.04
https://letterboxd.com/film/the-platform/,The Platform,2019,3.25
https://letterboxd.com/film/ad-astra-2019/,Ad Astra,2019,3.37
https://letterboxd.com/film/the-lego-batman-movie/,The Lego Batman Movie,2017,3.74
https://letterboxd.com/film/stalker/,Stalker,1979,4.43
https://letterboxd.com/film/rushmore/,Rushmore,1998,3.90
https://letterboxd.com/film/moneyball/,Moneyball,2011,3.87
https://letterboxd.com/film/judas-and-the-black-messiah/,Judas and the Black Messiah,2021,4.02
https://letterboxd.com/film/into-the-wild/,Into the Wild,2007,3.78
https://letterboxd.com/film/the-incredible-hulk/,The Incredible Hulk,2008,2.42
https://letterboxd.com/film/ice-age/,Ice Age,2002,3.46
https://letterboxd.com/film/minions-the-rise-of-gru/,Minions: The Rise of Gru,2022,3.18
https://letterboxd.com/film/slumdog-millionaire/,Slumdog Millionaire,2008,3.86
https://letterboxd.com/film/zoolander/,Zoolander,2001,3.29
https://letterboxd.com/film/possession/,Possession,1981,4.12
https://letterboxd.com/film/the-iron-giant/,The Iron Giant,1999,4.23
https://letterboxd.com/film/the-graduate/,The Graduate,1967,4.12
https://letterboxd.com/film/we-need-to-talk-about-kevin/,We Need to Talk About Kevin,2011,3.83
https://letterboxd.com/film/the-trial-of-the-chicago-7/,The Trial of the Chicago 7,2020,3.72
https://letterboxd.com/film/the-princess-diaries/,The Princess Diaries,2001,3.57
https://letterboxd.com/film/frozen-2/,Frozen II,2019,3.11
https://letterboxd.com/film/the-devil-all-the-time/,The Devil All the Time,2020,3.28
https://letterboxd.com/film/godzilla-vs-kong/,Godzilla vs. Kong,2021,2.79
https://letterboxd.com/film/el-camino-a-breaking-bad-movie/,El Camino: A Breaking Bad Movie,2019,3.55
https://letterboxd.com/film/the-disaster-artist/,The Disaster Artist,2017,3.57
https://letterboxd.com/film/chinatown/,Chinatown,1974,4.29
https://letterboxd.com/film/mission-impossible/,Mission: Impossible,1996,3.58
https://letterboxd.com/film/snatch/,Snatch,2000,3.99
https://letterboxd.com/film/world-war-z/,World War Z,2013,3.06
https://letterboxd.com/film/beauty-and-the-beast-1991/,Beauty and the Beast,1991,3.87
https://letterboxd.com/film/the-matrix-reloaded/,The Matrix Reloaded,2003,3.30
https://letterboxd.com/film/watchmen/,Watchmen,2009,3.61
https://letterboxd.com/film/loki-2021/,Loki,2021,3.71
https://letterboxd.com/film/the-hunt-2012/,The Hunt,2012,4.29
https://letterboxd.com/film/but-im-a-cheerleader/,But I'm a Cheerleader,1999,3.95
https://letterboxd.com/film/the-hobbit-the-desolation-of-smaug/,The Hobbit: The Desolation of Smaug,2013,3.32
https://letterboxd.com/film/paddington-2/,Paddington 2,2017,4.18
https://letterboxd.com/film/28-days-later/,28 Days Later,2002,3.74
https://letterboxd.com/film/scream-2/,Scream 2,1997,3.26
https://letterboxd.com/film/mission-impossible-dead-reckoning-part-one/,Mission: Impossible – Dead Reckoning Part One,2023,3.88
https://letterboxd.com/film/marcel-the-shell-with-shoes-on-2021/,Marcel the Shell with Shoes On,2021,4.22
https://letterboxd.com/film/uncharted-2022/,Uncharted,2022,2.62
https://letterboxd.com/film/game-night/,Game Night,2018,3.49
https://letterboxd.com/film/home-alone-2-lost-in-new-york/,Home Alone 2: Lost in New York,1992,3.38
https://letterboxd.com/film/rango/,Rango,2011,3.62
https://letterboxd.com/film/madagascar/,Madagascar,2005,3.40
https://letterboxd.com/film/marie-antoinette-2006/,Marie Antoinette,2006,3.67
https://letterboxd.com/film/under-the-skin-2013/,Under the Skin,2013,3.64
https://letterboxd.com/film/paprika-2006/,Paprika,2006,4.08
https://letterboxd.com/film/the-maze-runner/,The Maze Runner,2014,3.21
https://letterboxd.com/film/matilda/,Matilda,1996,3.67
https://letterboxd.com/film/night-at-the-museum/,Night at the Museum,2006,3.19
https://letterboxd.com/film/cast-away/,Cast Away,2000,3.85
https://letterboxd.com/film/hercules-1997/,Hercules,1997,3.74
https://letterboxd.com/film/enola-holmes/,Enola Holmes,2020,3.03
https://letterboxd.com/film/kingsman-the-golden-circle/,Kingsman: The Golden Circle,2017,3.08
https://letterboxd.com/film/romeo-juliet-1996/,Romeo + Juliet,1996,3.35
https://letterboxd.com/film/pirates-of-the-caribbean-at-worlds-end/,Pirates of the Caribbean: At World's End,2007,3.32
https://letterboxd.com/film/the-gentlemen/,The Gentlemen,2019,3.66
https://letterboxd.com/film/big-fish/,Big Fish,2003,3.86
